1,006228924;0,895201921;0,851194143;0,854193926;0,839190006;0,851192951;0,841191053;0,862195969;0,836189985;0,855194092;0,832187891;0,851194143;0,836189985;0,851192951;0,838190079;0,851192951;0,83919096;0,848191977;0,837190151
0,907801867;0,774990082;0,748097897;0,711876154;0,708614826;0,707090139;0,701446056;0,700595856;0,741055965;0,698594093;0,71005702;0,700090885;0,71789217;0,690639973;0,688730955;0,713737965;0,70707798;0,702842951;0,689549208
2,374307871;2,313643932;2,329716921;2,305826902;2,33109808;2,330830097;2,314211845;2,320762157;2,317785025;2,326685905;2,329503059;2,397794008;2,313400984;2,32998085;2,325791121;2,321928978;2,322154999;2,320223093;2,328538895
2,864650011;2,775629997;2,745622873;2,748624086;2,748624086;2,752624035;2,765627861;2,749624014;2,751625061;2,808636904;2,748623133;2,755625963;2,770628929;2,747624159;2,750623941;2,749624014;2,745622873;2,747624159;2,779630899
0,010001898;0,020004034;0,015002966;0,011003017;0,012003183;0,011003017;0,010000944;0,018004894;0,018005133;0,010000944;0,014003038;0,013001919;0,008002996;0,010001898;0,009002209;0,00900197;0,010002851;0,009001017;0,027006149
0,017004013;0,016003132;0,235300779;0,025006056;0,014003992;0,020004034;0,012002945;0,022005081;0,014003038;0,013002872;0,013003111;0,016004086;0,012001991;0,013002872;0,017004013;0,015002966;0,013003111;0,013002872;0,027006149
0,002000809;0,003001213;0,003999949;0,002001047;0,003000021;0,002002001;0,000998974;0,002000809;0,001000166;0,010005951;0,001003027;0,001999855;0,002001047;0,001000166;0,000999928;0,009888887;0,001000166;0,001998901;0,00100112
0,091396809;0,09209919;0,086630821;0,088390112;0,091027975;0,085036993;0,091059923;0,092798948;0,094354153;0,084554911;0,09187007;0,089044094;0,095449924;0,092105865;0,08951211;0,088099003;0,092048883;0,084563017;0,089397192
0,012403011;0,017011881;0,005001068;0,012004852;0,013012171;0,004000902;0,013015985;0,003998995;0,014008045;0,01353097;0,014009953;0,004001141;0,01988101;0,009715796;0,015014172;0,015012026;0,00500083;0,013008118;0,012001991
0,008002043;0,008002043;0,008001804;0,009002209;0,00900197;0,008001804;0,011002064;0,007002115;0,008002043;0,008001804;0,00900197;0,015003204;0,020004988;0,012001991;0,012002945;0,009002924;0,007001162;0,007001877;0,008001089
0,01500392;0,015002966;0,027874947;0,01900506;0,035017014;0,024018049;0,016002893;0,020004988;0,024487019;0,018003941;0,020008087;0,026012897;0,019009113;0,029009819;0,021005154;0,017003059;0,037226915;0,031008005;0,020825863
0,04501915;0,031013012;0,045961857;0,032013178;0,034017801;0,033010006;0,031819105;0,042182922;0,032018185;0,034169912;0,037018061;0,038028002;0,033063889;0,032019138;0,031359911;0,043032885;0,030472994;0,033024073;0,03301096
